signguCode,signguNm,date,표시점수,KTCI_원점수,날씨등급,코멘트,등급_기온,등급_습도,등급_바람,등급_강수,등급_대기질,AT_day,AT_night,HM_mean,WS_max,RN_day,RN_hr1,PM25,PM10,O3,NO2,SO2,CO
11110,종로구,2024-12-13,83.7,83.7,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,주의,4.454,-3.229,42.1,7.986,0.0,0.0,15.474,28.852,0.027,0.023,0.003,0.439
11110,종로구,2024-12-14,83.1,83.1,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,적합,2.393,-5.512,51.0,7.457,0.0,0.0,14.977,28.844,0.03,0.019,0.003,0.449
11110,종로구,2024-12-15,82.5,82.5,좋음,실외 활동에 좋은 날씨예요,해로움,적합,주의,적합,주의,5.389,-4.353,54.1,9.075,0.0,0.0,9.62,20.799,0.034,0.019,0.003,0.388
11110,종로구,2024-12-16,82.3,82.3,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,주의,3.854,-4.221,65.9,5.714,0.0,0.0,16.11,30.392,0.027,0.035,0.003,0.562
11110,종로구,2024-12-17,83.1,83.1,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,적합,3.371,-6.184,51.8,7.264,0.0,0.0,14.039,26.778,0.024,0.025,0.003,0.482
11110,종로구,2024-12-18,82.4,82.4,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,0.126,-8.918,47.1,6.004,0.0,0.0,16.155,32.631,0.024,0.019,0.003,0.458
11110,종로구,2024-12-19,81.5,81.5,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,3.8,-7.833,47.4,4.336,0.0,0.0,30.121,54.215,0.015,0.037,0.004,0.699
11110,종로구,2024-12-20,81.8,81.8,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,적합,적합,해로움,4.304,-3.425,60.9,4.329,0.121,0.0,38.242,58.247,0.006,0.048,0.004,0.811
11110,종로구,2024-12-21,70.8,70.8,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,주의,적합,해로움,1.846,-7.894,74.1,8.579,2.211,0.0,38.373,49.227,0.028,0.022,0.003,0.601
11110,종로구,2024-12-22,81.1,81.1,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,0.696,-10.072,52.9,7.657,0.0,0.0,9.724,21.134,0.031,0.016,0.003,0.374
11110,종로구,2024-12-23,82.4,82.4,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,6.2,-6.979,58.5,6.941,0.0,0.0,16.689,29.067,0.023,0.033,0.003,0.598
11110,종로구,2024-12-24,84.3,84.3,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,주의,4.082,-5.253,50.3,4.996,0.0,0.0,18.953,34.29,0.024,0.033,0.003,0.565
11110,종로구,2024-12-25,83.0,83.0,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,주의,6.132,-2.433,63.1,6.396,0.057,0.0,20.978,32.599,0.025,0.036,0.003,0.617
11110,종로구,2024-12-26,76.9,76.9,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,4.279,-8.426,57.9,9.779,0.036,0.0,32.587,64.651,0.028,0.019,0.003,0.485
11110,종로구,2024-12-27,80.7,80.7,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,1.382,-9.115,51.4,8.396,0.0,0.0,13.287,30.499,0.03,0.018,0.003,0.375
11110,종로구,2024-12-28,80.6,80.6,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,0.589,-9.43,48.3,8.468,0.0,0.0,13.507,29.988,0.03,0.015,0.003,0.372
11110,종로구,2024-12-29,85.7,85.7,아주좋음,실외 활동하기 아주 좋은 날씨예요,해로움,적합,적합,적합,적합,5.096,-4.949,56.1,4.471,0.0,0.0,14.389,25.856,0.023,0.029,0.003,0.512
11110,종로구,2024-12-30,78.1,78.1,좋음,실외 활동에 좋은 날씨예요,주의,주의,주의,적합,주의,9.961,0.334,68.5,9.793,0.0,0.0,32.185,55.444,0.033,0.033,0.003,0.622
11110,종로구,2024-12-31,80.3,80.3,좋음,실외 활동에 좋은 날씨예요,해로움,적합,주의,적합,주의,5.154,-5.283,45.8,8.45,0.0,0.0,18.187,51.254,0.03,0.019,0.003,0.438
11110,종로구,2025-01-01,80.7,80.7,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,주의,8.5,-4.209,64.3,7.979,0.0,0.0,20.869,41.502,0.036,0.029,0.003,0.574
11110,종로구,2025-01-02,82.9,82.9,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,주의,5.857,-4.852,48.8,7.207,0.0,0.0,18.779,36.028,0.03,0.026,0.003,0.543
11110,종로구,2025-01-03,82.7,82.7,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,적합,2.671,-7.204,52.0,7.257,0.0,0.0,13.814,24.817,0.028,0.021,0.003,0.432
11110,종로구,2025-01-04,82.9,82.9,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,5.029,-6.741,49.6,6.05,0.0,0.0,19.175,32.067,0.027,0.028,0.003,0.527
11110,종로구,2025-01-05,72.9,72.9,좋음,실외 활동에 좋은 날씨예요,해로움,해로움,적합,적합,주의,2.75,-2.691,85.0,5.204,3.704,0.0,25.074,34.413,0.017,0.03,0.002,0.571
11110,종로구,2025-01-06,70.7,70.7,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,주의,적합,해로움,3.514,-5.49,75.6,8.925,2.125,0.0,41.981,55.298,0.031,0.024,0.003,0.633
11110,종로구,2025-01-07,80.7,80.7,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,1.093,-8.614,53.5,8.9,0.004,0.0,13.716,28.014,0.03,0.017,0.003,0.404
11110,종로구,2025-01-08,79.3,79.3,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,0.539,-10.212,55.1,9.846,0.0,0.0,16.171,28.846,0.028,0.022,0.003,0.462
11110,종로구,2025-01-09,55.0,73.8,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,주의,주의,적합,주의,-6.422,-17.713,38.4,11.979,0.0,0.0,8.838,28.084,0.031,0.01,0.002,0.317
11110,종로구,2025-01-10,55.0,81.2,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,적합,적합,적합,적합,-2.478,-14.26,48.0,5.232,0.0,0.0,13.41,24.856,0.026,0.025,0.003,0.436
11110,종로구,2025-01-11,81.4,81.4,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,-0.496,-11.13,57.4,4.975,0.0,0.0,21.195,31.835,0.021,0.033,0.003,0.543
11110,종로구,2025-01-12,80.4,80.4,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,2.011,-9.576,59.9,5.032,0.0,0.0,29.134,38.962,0.024,0.036,0.003,0.665
11110,종로구,2025-01-13,72.4,72.4,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,적합,적합,해로움,3.954,-7.478,76.9,6.514,0.332,0.0,40.103,54.733,0.016,0.042,0.003,0.782
11110,종로구,2025-01-14,74.8,74.8,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,적합,적합,해로움,5.657,-3.444,72.0,7.796,0.307,0.0,42.226,59.319,0.03,0.032,0.003,0.69
11110,종로구,2025-01-15,79.6,79.6,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,-0.85,-9.213,40.8,8.993,0.0,0.0,11.199,33.658,0.029,0.014,0.003,0.37
11110,종로구,2025-01-16,80.7,80.7,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,적합,적합,주의,3.011,-6.414,65.1,6.85,0.0,0.0,18.949,34.985,0.022,0.03,0.003,0.518
11110,종로구,2025-01-17,80.2,80.2,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,적합,적합,주의,5.182,-6.373,62.4,5.171,0.0,0.0,32.637,54.527,0.016,0.035,0.003,0.664
11110,종로구,2025-01-18,83.1,83.1,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,주의,6.618,-5.124,54.1,3.979,0.0,0.0,28.464,47.679,0.015,0.047,0.004,0.811
11110,종로구,2025-01-19,81.2,81.2,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,주의,8.436,-2.9,65.0,4.818,0.0,0.0,32.304,47.007,0.028,0.042,0.003,0.752
11110,종로구,2025-01-20,75.6,75.6,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,적합,적합,해로움,6.807,-0.4,73.1,4.461,0.0,0.0,72.123,93.195,0.029,0.044,0.003,0.883
11110,종로구,2025-01-21,55.0,71.0,주의,"⚠️ 미세먼지 매우 나쁨, 마스크 착용 — 실외 활동에 주의하세요",해로움,주의,적합,적합,위험,6.025,-2.276,79.8,4.443,0.0,0.0,92.098,114.774,0.013,0.054,0.003,1.075
11110,종로구,2025-01-22,76.0,76.0,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,적합,적합,해로움,7.336,-1.247,70.3,5.564,0.0,0.0,64.175,84.737,0.027,0.043,0.004,0.806
11110,종로구,2025-01-23,81.7,81.7,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,해로움,7.368,-3.616,54.3,5.3,0.0,0.0,35.901,53.007,0.025,0.041,0.003,0.727
11110,종로구,2025-01-24,83.3,83.3,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,주의,9.479,-4.045,45.9,4.618,0.0,0.0,28.443,47.676,0.022,0.042,0.003,0.715
11110,종로구,2025-01-25,84.4,84.4,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,주의,10.346,-2.159,52.8,7.514,0.0,0.0,12.047,21.582,0.034,0.025,0.003,0.477
11110,종로구,2025-01-26,85.6,85.6,아주좋음,실외 활동하기 아주 좋은 날씨예요,해로움,적합,적합,적합,주의,7.029,-0.293,50.5,7.218,0.0,0.0,6.198,12.803,0.035,0.017,0.003,0.338
11110,종로구,2025-01-27,70.0,70.0,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,주의,적합,주의,4.646,-6.497,77.9,10.886,3.843,0.0,16.674,45.575,0.033,0.012,0.002,0.351
11110,종로구,2025-01-28,74.4,74.4,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,주의,적합,주의,-2.514,-9.564,71.3,10.329,0.271,0.0,20.324,31.938,0.035,0.01,0.002,0.408
11110,종로구,2025-01-29,77.0,77.0,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,주의,적합,주의,-1.554,-10.259,66.1,9.054,0.007,0.0,19.444,28.481,0.036,0.01,0.002,0.351
11110,종로구,2025-01-30,83.3,83.3,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,-0.9,-8.588,46.6,5.257,0.0,0.0,12.85,21.468,0.035,0.019,0.003,0.385
11110,종로구,2025-01-31,76.4,76.4,좋음,실외 활동에 좋은 날씨예요,해로움,해로움,적합,적합,주의,0.239,-4.204,80.1,4.293,1.336,0.0,24.183,34.199,0.017,0.037,0.002,0.577
11110,종로구,2025-02-01,77.7,77.7,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,해로움,6.933,-3.171,74.3,4.257,0.0,0.0,35.457,46.785,0.025,0.035,0.003,0.686
11110,종로구,2025-02-02,79.7,79.7,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,주의,6.825,-4.278,67.1,5.921,0.0,0.0,28.96,41.832,0.033,0.027,0.003,0.628
11110,종로구,2025-02-03,55.0,76.2,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,적합,주의,적합,주의,0.786,-13.458,48.8,11.875,0.0,0.0,17.633,30.63,0.038,0.012,0.003,0.413
11110,종로구,2025-02-04,55.0,76.4,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,적합,주의,적합,주의,-5.618,-16.937,50.8,9.907,0.0,0.0,10.322,21.287,0.036,0.011,0.002,0.347
11110,종로구,2025-02-05,55.0,76.4,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,적합,주의,적합,주의,-3.732,-16.657,49.1,10.196,0.0,0.0,8.982,19.207,0.035,0.013,0.003,0.366
11110,종로구,2025-02-06,55.0,78.3,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,적합,주의,적합,주의,-0.629,-13.881,59.9,8.036,1.136,0.0,12.466,23.888,0.032,0.025,0.003,0.461
11110,종로구,2025-02-07,55.0,73.9,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,주의,주의,적합,주의,-4.504,-16.613,60.1,13.118,0.139,0.0,12.843,31.982,0.036,0.015,0.003,0.375
11110,종로구,2025-02-08,55.0,78.4,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",위험,적합,적합,적합,주의,-3.674,-15.92,54.5,7.489,0.0,0.0,10.87,25.819,0.034,0.013,0.002,0.363
11110,종로구,2025-02-09,55.0,78.8,주의,"⚠️ 한파, 한랭질환 주의 — 실외 활동에 주의하세요",해로움,주의,적합,적합,주의,0.858,-12.432,63.8,7.067,0.0,0.0,14.425,26.016,0.035,0.021,0.003,0.47
11110,종로구,2025-02-10,80.5,80.5,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,적합,적합,주의,2.159,-9.45,61.0,7.279,0.0,0.0,18.222,27.16,0.03,0.031,0.003,0.557
11110,종로구,2025-02-11,80.8,80.8,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,6.241,-6.998,59.8,5.039,0.0,0.0,32.724,45.327,0.027,0.044,0.003,0.724
11110,종로구,2025-02-12,72.6,72.6,좋음,실외 활동에 좋은 날씨예요,해로움,주의,주의,적합,주의,2.7,-4.757,75.8,10.425,0.982,0.0,29.196,40.98,0.031,0.037,0.003,0.591
11110,종로구,2025-02-13,80.3,80.3,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,5.679,-8.534,53.1,9.029,0.0,0.0,10.329,29.312,0.034,0.025,0.003,0.426
11110,종로구,2025-02-14,78.9,78.9,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,주의,9.857,-2.73,67.4,6.368,0.0,0.0,34.32,65.72,0.033,0.041,0.003,0.696
11110,종로구,2025-02-15,76.5,76.5,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,적합,적합,해로움,7.836,-1.097,76.5,4.95,0.0,0.0,43.592,65.388,0.036,0.038,0.003,0.679
11110,종로구,2025-02-16,72.7,72.7,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,주의,적합,해로움,9.496,-2.285,75.6,9.179,0.0,0.0,48.269,68.793,0.048,0.028,0.003,0.641
11110,종로구,2025-02-17,79.1,79.1,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,주의,적합,주의,3.529,-7.142,39.1,9.811,0.0,0.0,9.41,35.894,0.042,0.014,0.003,0.338
11110,종로구,2025-02-18,79.0,79.0,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,2.396,-8.848,40.3,10.829,0.0,0.0,9.971,26.462,0.037,0.014,0.003,0.352
11110,종로구,2025-02-19,80.2,80.2,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,1.207,-9.344,44.8,8.775,0.0,0.0,11.225,25.901,0.036,0.015,0.003,0.38
11110,종로구,2025-02-20,79.8,79.8,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,1.786,-10.129,43.3,8.729,0.0,0.0,12.773,27.297,0.037,0.017,0.003,0.417
11110,종로구,2025-02-21,79.5,79.5,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,2.125,-10.211,45.3,9.143,0.0,0.0,15.628,30.371,0.038,0.018,0.003,0.421
11110,종로구,2025-02-22,80.5,80.5,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,2.304,-8.901,49.1,8.196,0.0,0.0,17.75,31.697,0.039,0.015,0.003,0.391
11110,종로구,2025-02-23,78.8,78.8,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,주의,적합,주의,0.319,-10.729,45.4,9.411,0.0,0.0,15.867,32.011,0.041,0.012,0.003,0.37
11110,종로구,2025-02-24,80.9,80.9,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,적합,적합,적합,주의,4.196,-9.179,49.8,7.536,0.0,0.0,15.722,31.152,0.038,0.023,0.003,0.451
11110,종로구,2025-02-25,76.6,76.6,좋음,"실외 활동에 좋은 날씨예요 · 쌀쌀해요, 옷 챙기세요",해로움,주의,주의,적합,주의,5.881,-6.197,72.6,9.018,0.0,0.0,17.145,31.789,0.04,0.03,0.003,0.496
11110,종로구,2025-02-26,80.6,80.6,좋음,실외 활동에 좋은 날씨예요,해로움,적합,주의,적합,주의,8.868,-1.992,49.4,8.475,0.0,0.0,32.061,65.792,0.04,0.026,0.003,0.495
11110,종로구,2025-02-27,79.0,79.0,좋음,실외 활동에 좋은 날씨예요,해로움,주의,적합,적합,주의,13.764,-2.861,29.4,6.057,0.0,0.0,15.131,41.252,0.036,0.043,0.004,0.605
11110,종로구,2025-02-28,85.8,85.8,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,적합,적합,적합,주의,13.036,2.014,52.4,4.743,0.0,0.0,32.173,51.788,0.033,0.053,0.004,0.799
11110,종로구,2025-03-01,81.6,81.6,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,주의,주의,적합,적합,해로움,13.018,1.62,68.5,6.168,0.111,0.0,49.465,65.035,0.026,0.044,0.003,0.758
11110,종로구,2025-03-02,71.6,71.6,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",해로움,주의,주의,주의,주의,15.407,-0.36,68.0,11.839,11.136,0.0,29.73,42.981,0.045,0.024,0.003,0.527
11110,종로구,2025-03-03,74.1,74.1,좋음,"실외 활동에 좋은 날씨예요 · 비 소식, 우산 챙기세요",해로움,주의,주의,적합,주의,6.546,-3.042,63.5,12.189,8.193,0.0,4.998,12.592,0.043,0.01,0.002,0.275
11110,종로구,2025-03-04,77.5,77.5,좋음,실외 활동에 좋은 날씨예요,해로움,주의,주의,적합,주의,3.582,-3.031,68.3,10.261,2.625,0.0,3.849,10.014,0.044,0.014,0.002,0.312
11110,종로구,2025-03-05,85.8,85.8,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,적합,적합,주의,8.711,0.453,63.3,6.307,0.0,0.0,4.173,8.987,0.037,0.02,0.002,0.359
11110,종로구,2025-03-06,83.2,83.2,좋음,실외 활동에 좋은 날씨예요,해로움,적합,적합,적합,주의,10.146,-1.728,55.1,7.339,0.0,0.0,27.679,46.209,0.045,0.024,0.003,0.553
11110,종로구,2025-03-07,82.4,82.4,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,적합,적합,적합,해로움,10.726,-1.298,49.3,5.846,0.0,0.0,48.263,71.389,0.049,0.036,0.004,0.662
11110,종로구,2025-03-08,84.0,84.0,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,주의,적합,적합,적합,해로움,10.796,1.219,55.0,7.375,0.0,0.0,38.804,55.204,0.049,0.028,0.003,0.527
11110,종로구,2025-03-09,81.7,81.7,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,해로움,주의,적합,적합,해로움,13.104,-0.082,67.3,5.561,0.0,0.0,39.931,55.012,0.049,0.027,0.003,0.55
11110,종로구,2025-03-10,82.1,82.1,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,주의,적합,적합,적합,해로움,14.515,0.727,59.8,7.707,0.0,0.0,55.59,72.217,0.056,0.034,0.003,0.637
11110,종로구,2025-03-11,84.7,84.7,좋음,실외 활동에 좋은 날씨예요 · 미세먼지 주의,주의,적합,적합,적합,해로움,15.946,1.534,58.0,6.082,0.0,0.0,44.243,59.549,0.049,0.036,0.003,0.587
11110,종로구,2025-03-12,84.4,84.4,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,12.275,4.864,72.3,7.061,0.0,0.0,30.613,47.72,0.04,0.033,0.003,0.501
11110,종로구,2025-03-13,83.8,83.8,좋음,실외 활동에 좋은 날씨예요,주의,적합,적합,적합,해로움,15.354,1.441,54.6,7.268,0.0,0.0,28.643,80.151,0.038,0.027,0.003,0.498
11110,종로구,2025-03-14,84.8,84.8,좋음,실외 활동에 좋은 날씨예요,주의,주의,적합,적합,주의,19.221,3.862,31.4,5.946,0.0,0.0,20.573,59.581,0.046,0.031,0.003,0.526
11110,종로구,2025-03-15,91.0,91.0,아주좋음,실외 활동하기 아주 좋은 날씨예요,주의,주의,주의,적합,주의,16.514,8.303,39.1,9.196,0.0,0.0,11.851,34.651,0.048,0.015,0.003,0.324
11110,종로구,2025-03-16,81.4,81.4,좋음,실외 활동에 좋은 날씨예요,해로움,적합,주의,적합,주의,9.725,-1.569,56.3,11.043,1.064,0.0,19.345,36.566,0.047,0.01,0.002,0.341
11110,종로구,2025-03-17,81.9,81.9,좋음,실외 활동에 좋은 날씨예요,해로움,적합,주의,적합,주의,6.782,-3.721,46.0,8.836,0.246,0.0,20.499,36.839,0.046,0.015,0.003,0.37
