shot_id,match_id,team,opponent,player,period,minute,second,shot_x,shot_y,shot_dist_to_goal_m,xg,outcome,is_goal,shot_type,body_part,first_time,under_pressure,play_pattern,attack_start_x,attack_start_y,attack_start_type,attack_duration_s,n_pass,n_carry,x_progression,goal_dist_gain,progression_speed,last_pass_type,last_pass_x,last_pass_y,attack_path,has_360_frame,n_tracked_360,n_defenders_ff,nearest_def_dist_m,def_within_1m,def_within_2m,def_within_3m,def_in_box,def_between_ball_goal,teammates_in_box,gk_x,gk_y,gk_dist_from_goalline_m,gk_lateral_offset_m,attack_type
41ae724a-0c53-4d8c-a1cd-b6fcbe1b918c,3857283,Morocco,Belgium,Achraf Hakimi Mouh,1,34,13,109.4,56.3,17.78,0.054164495,Off T,0,Open Play,Right Foot,False,True,Regular Play,54.3,30.0,Ball Recovery,40,12,16,55.1,47.0,1.38,other,49.0,71.8,wide,True,9,6,1.23,0,1,1,5,1,1,118.6,43.7,1.28,3.38,slow_possession
71c9aaf5-f70c-4073-b471-3f66683ea104,3857283,Belgium,Morocco,Kevin De Bruyne,1,34,54,94.1,42.1,23.76,0.021631707,Blocked,0,Open Play,Left Foot,False,True,From Goal Kick,6.0,36.0,Pass,18,6,5,88.1,88.1,4.89,other,62.2,77.4,wide,True,14,9,1.1,0,1,1,1,2,0,114.9,39.9,4.66,0.09,other
deb48e4a-e378-47ab-a5d4-c336582719e0,3857283,Belgium,Morocco,Kevin De Bruyne,1,38,51,112.6,6.7,31.19,0.007375095,Off T,0,Free Kick,Right Foot,False,False,From Free Kick,112.6,6.7,Shot,0,0,0,0.0,0.0,,,,,wide,True,19,11,11.1,0,0,0,10,1,6,119.2,38.0,0.73,1.83,set_piece
597841d0-0851-44f4-bfb0-a2b48076b026,3857283,Morocco,Belgium,Hakim Ziyech,2,49,45,95.2,48.1,23.86,0.02991042,Saved,0,Open Play,Left Foot,False,False,Regular Play,44.3,25.8,Ball Recovery,17,4,5,50.9,50.9,2.99,central_pass,87.1,29.9,half_space,True,14,8,1.74,0,1,1,4,2,3,118.4,40.3,1.46,0.27,central_penetration
899e757d-7040-4cbc-9999-0f94ee7d48e3,3857283,Belgium,Morocco,Eden Hazard,2,51,8,104.9,58.7,21.98,0.009158539,Saved,0,Open Play,Right Foot,False,False,Regular Play,40.5,8.7,Pass,44,13,14,64.4,61.4,1.46,central_pass,62.1,49.2,central,True,12,8,3.86,0,0,0,6,2,3,117.6,44.2,2.19,3.84,central_penetration
a29a62aa-1b60-45e7-af3f-c5c42dfcadf1,3857283,Belgium,Morocco,Amadou Onana,2,51,52,111.4,40.8,7.9,0.06452631,Off T,0,Open Play,Head,False,True,From Corner,120.0,80.0,Pass,2,1,0,-8.6,31.4,-4.3,cutback,120.0,80.0,wide,True,19,11,0.9,1,1,2,11,3,5,119.4,40.7,0.55,0.64,cutback
eb8511c6-2168-44eb-8e9f-0a3eb6277431,3857283,Morocco,Belgium,Sofiane Boufal,2,56,11,106.6,22.0,20.52,0.01369968,Off T,0,Open Play,Right Foot,False,False,From Throw In,64.7,80.0,Pass,46,12,11,41.9,45.8,0.91,central_pass,75.4,58.3,half_space,True,15,8,2.26,0,0,1,7,1,4,118.0,36.8,1.83,2.93,central_penetration
436fcb00-86e6-45c5-92d1-d396c2cdf615,3857283,Morocco,Belgium,Noussair Mazraoui,2,60,50,87.4,35.3,30.12,0.022188112,Off T,0,Open Play,Right Foot,True,False,Regular Play,74.9,4.6,Ball Recovery,27,9,6,12.5,24.4,0.46,central_pass,95.2,40.1,central,True,17,11,3.78,0,0,0,1,1,1,117.9,39.6,1.92,0.37,central_penetration
dfce2641-34c0-414d-867e-cb1f003962a1,3857283,Belgium,Morocco,Dries Mertens,2,64,40,97.9,37.7,20.32,0.065653466,Saved,0,Open Play,Right Foot,False,False,Regular Play,26.8,60.7,Pass,34,7,10,71.1,73.3,2.09,central_pass,92.9,24.1,half_space,True,16,9,1.07,0,1,3,3,1,3,116.0,39.7,3.66,0.27,central_penetration
e8e8db1d-29c3-40cc-a11a-c33e0401ba0c,3857283,Morocco,Belgium,Azzedine Ounahi,2,68,26,87.6,38.2,29.67,0.023304239,Off T,0,Open Play,Right Foot,False,False,From Free Kick,27.7,70.7,Pass,22,7,9,59.9,64.8,2.72,central_pass,83.5,19.8,half_space,False,0,8,4.5,0,0,0,2,2,0,117.7,40.2,2.1,0.18,central_penetration
b6a989d8-2507-4df8-aaf0-1ff4c094590a,3857283,Morocco,Belgium,Romain Saïss,2,72,37,118.0,36.4,3.77,0.56495196,Goal,1,Open Play,Other,False,False,From Free Kick,114.1,3.6,Pass,1,1,1,3.9,32.8,3.9,cross,114.1,3.6,wide,True,19,11,1.27,0,1,3,9,1,5,118.8,38.8,1.1,1.1,wide_cross
866011a0-4740-42a2-89c4-32a137220fa5,3857283,Belgium,Morocco,Jan Vertonghen,2,81,40,109.1,37.6,10.21,0.03727616,Off T,0,Open Play,Head,False,True,From Corner,120.0,80.0,Pass,2,1,0,-10.9,28.8,-5.45,cutback,120.0,80.0,wide,True,16,9,0.93,1,1,2,9,2,4,119.6,40.3,0.37,0.27,cutback
7dc143c8-2c30-4d5e-b227-682e509874b1,3857283,Morocco,Belgium,Abderrazak Hamdallah,2,90,0,116.6,28.9,10.62,0.036752854,Saved,0,Open Play,Left Foot,False,False,Regular Play,17.2,17.3,50/50,14,1,2,99.4,93.7,7.1,other,24.7,17.7,wide,True,8,5,1.2,0,1,1,4,0,2,118.3,32.2,1.55,7.13,other
517c2f9b-2447-4745-8735-2e502ced8c9a,3857283,Morocco,Belgium,Zakaria Aboukhlal,2,91,51,110.3,46.8,10.83,0.18104906,Goal,1,Open Play,Right Foot,True,False,From Goal Kick,6.0,36.0,Pass,12,4,1,104.3,102.2,8.69,cross,116.0,55.8,half_space,True,11,7,4.26,0,0,0,6,2,2,118.6,42.7,1.28,2.47,fast_counter
53852ddf-9980-469d-adbe-f637e3bc965a,3857286,Ecuador,Qatar,Romario Andrés Ibarra Mina,1,28,7,96.5,46.4,22.27,0.057691004,Off T,0,Open Play,Right Foot,False,True,From Throw In,58.7,0.1,Pass,74,21,23,37.8,48.8,0.51,,,,central,True,13,9,1.01,0,1,1,4,1,0,118.8,40.9,1.1,0.82,slow_possession
c3624e59-7177-4509-a421-e1eb8ce13f88,3857286,Ecuador,Qatar,Enner Remberto Valencia Lastra,1,30,44,109.6,38.0,9.68,0.08878088,Goal,1,Open Play,Head,False,False,Regular Play,62.9,19.0,Ball Recovery,13,2,2,46.7,50.2,3.59,cross,98.2,73.5,wide,True,14,9,1.37,0,1,1,6,1,3,118.9,40.2,1.01,0.18,wide_cross
a86be18c-5fb6-4b0f-b0a3-0665578fc2db,3857286,Qatar,Ecuador,Abdelkarim Hassan Al Haj Fadlalla,1,32,40,88.4,22.4,33.07,0.0062173195,Off T,0,Open Play,Left Foot,False,False,From Kick Off,60.0,40.0,Pass,37,8,6,28.4,23.8,0.77,central_pass,78.6,38.6,central,True,17,10,7.95,0,0,0,2,1,1,116.0,37.8,3.66,2.01,central_penetration
661531f6-17c2-4898-a780-a61b4cbf95a9,3857286,Qatar,Ecuador,Almoez Ali Zainalabiddin Abdulla,1,49,51,113.0,43.7,7.24,0.21267414,Off T,0,Open Play,Head,False,False,From Free Kick,57.6,23.9,Pass,11,6,3,55.4,56.5,5.04,cross,105.1,73.3,wide,True,12,9,3.03,0,0,0,5,1,2,117.3,40.6,2.47,0.55,fast_counter
b34357d4-f695-4549-94fe-aafd43d5804a,3857286,Ecuador,Qatar,Angelo Smit Preciado Quiñónez,2,51,26,91.7,61.5,32.5,0.0066099144,Off T,0,Open Play,Right Foot,False,False,Regular Play,55.7,25.2,Pass,21,4,4,36.0,30.4,1.71,central_pass,82.0,35.0,central,True,16,11,4.48,0,0,0,4,1,1,116.9,42.2,2.83,2.01,central_penetration
72561b5a-31fa-4104-b454-0e964f411b64,3857286,Ecuador,Qatar,Romario Andrés Ibarra Mina,2,54,46,101.9,32.3,17.99,0.07894745,Saved,0,Open Play,Right Foot,False,False,Regular Play,64.0,49.8,Pass,4,1,1,37.9,37.2,9.47,central_pass,64.0,49.8,central,True,9,6,2.29,0,0,1,4,2,1,114.6,38.7,4.94,1.19,central_penetration
4046102c-c33a-482e-b738-27f4172bc34e,3857286,Qatar,Ecuador,Pedro Miguel Correia,2,61,23,106.5,47.5,14.12,0.030855335,Off T,0,Open Play,Head,False,True,From Throw In,79.6,0.1,Pass,21,7,4,26.9,41.3,1.28,other,81.1,8.9,wide,False,0,8,0.82,1,1,1,5,1,3,118.8,40.4,1.1,0.37,other
a6a2188e-f3b8-4889-9bd1-3e19c174d5dd,3857286,Qatar,Ecuador,Akram Hassan Afif,2,74,36,92.1,23.1,29.83,0.009109482,Off T,0,Open Play,Right Foot,False,False,From Throw In,45.0,80.0,Pass,46,16,19,47.1,52.4,1.02,cutback,110.0,5.1,wide,True,16,10,7.94,0,0,0,5,3,4,115.5,37.8,4.11,2.01,cutback
763dbf96-1701-4db9-9b05-2243c7734160,3857286,Qatar,Ecuador,Mohammed Muntari,2,85,28,100.2,55.2,22.82,0.045332674,Off T,0,Open Play,Right Foot,True,False,From Goal Kick,7.0,36.1,Pass,19,5,3,93.2,88.1,4.91,central_pass,31.1,61.3,half_space,True,6,4,1.62,0,1,2,1,1,0,113.7,42.9,5.76,2.65,central_penetration
8d9322d1-dee7-4ea0-9402-6122d500dcfe,3857286,Ecuador,Qatar,Kevin José Rodríguez Cortez,2,94,26,112.3,37.4,7.43,0.13848205,Off T,0,Open Play,Head,False,False,From Corner,120.0,0.1,Pass,2,1,0,-7.7,31.8,-3.85,cutback,120.0,0.1,wide,True,15,9,1.69,0,1,2,9,1,4,119.1,39.0,0.82,0.91,cutback
529aa3ea-3b3d-460c-8e1e-11620dd054e2,3857300,Argentina,Saudi Arabia,Lionel Andrés Messi Cuccittini,1,1,34,104.5,44.5,14.76,0.15308252,Saved,0,Open Play,Left Foot,True,False,Regular Play,33.1,6.8,Ball Recovery,82,23,23,71.4,76.9,0.87,,,,central,True,17,10,0.97,1,1,3,8,1,3,118.1,41.4,1.74,1.28,slow_possession
1f7cd98b-3a5d-4ead-a143-345ba7b407ba,3857300,Argentina,Saudi Arabia,Alejandro Darío Gómez,1,20,0,98.4,20.2,26.79,0.011924569,Off T,0,Open Play,Right Foot,False,False,From Throw In,104.8,80.0,Pass,11,4,6,-6.4,13.5,-0.58,central_pass,93.1,49.7,central,True,18,10,3.39,0,0,0,7,1,4,118.1,37.1,1.74,2.65,central_penetration
ba082185-bd90-4c92-9df1-3e7d47fb7c64,3857300,Argentina,Saudi Arabia,Lautaro Javier Martínez,1,41,54,113.2,33.8,8.41,0.0877444,Blocked,0,Open Play,Head,False,False,From Free Kick,105.5,10.3,Pass,2,1,0,7.7,23.8,3.85,cross,105.5,10.3,wide,True,20,11,1.17,0,1,2,11,1,5,118.8,38.1,1.1,1.74,wide_cross
994da29b-03e4-4354-94fa-09955eeb2744,3857300,Argentina,Saudi Arabia,Rodrigo Javier De Paul,1,41,56,101.1,41.8,17.36,0.050540753,Off T,0,Open Play,Right Foot,True,False,From Free Kick,105.5,10.3,Pass,4,1,0,-4.4,14.1,-1.1,,,,central,True,20,11,4.75,0,0,0,11,6,6,119.3,39.9,0.64,0.09,other
0751ad88-9cbe-4424-8322-cbad542842b4,3857300,Saudi Arabia,Argentina,Saleh Khalid Al Shehri,2,47,40,108.0,29.6,14.52,0.080592275,Goal,1,Open Play,Left Foot,False,False,From Free Kick,21.7,10.6,Pass,25,5,8,86.3,86.7,3.45,central_pass,84.6,34.4,central,True,7,5,0.99,1,1,1,5,1,1,116.7,37.2,3.02,2.56,central_penetration
51e67deb-4f0b-4ed7-8761-62c274c944e5,3857300,Saudi Arabia,Argentina,Nawaf Shaker Al Abid,2,52,36,104.9,54.1,18.89,0.040064447,Blocked,0,Open Play,Left Foot,False,False,Regular Play,67.2,2.9,Ball Recovery,24,4,5,37.7,43.9,1.57,,,,half_space,True,12,7,4.28,0,0,0,6,3,2,117.4,42.9,2.38,2.65,other
07c658a2-5845-4b8b-b6e7-60206fdcac0d,3857300,Saudi Arabia,Argentina,Salem Mohammed Al Dawsari,2,52,44,102.4,25.3,20.97,0.03280492,Goal,1,Open Play,Right Foot,False,False,Regular Play,67.2,2.9,Ball Recovery,32,4,7,35.2,41.6,1.1,,,,half_space,True,16,9,1.33,0,2,2,7,1,2,117.2,37.7,2.56,2.1,other
3a9a382c-c6fc-4f96-9b1e-9eae06af8ebb,3857300,Argentina,Saudi Arabia,Lisandro Martínez,2,62,47,111.1,39.9,8.14,0.33156127,Blocked,0,Open Play,Right Foot,True,False,From Corner,120.0,0.1,Pass,12,4,3,-8.9,31.0,-0.74,cross,112.6,59.4,half_space,True,17,9,2.57,0,0,1,6,2,6,118.9,41.4,1.01,1.28,wide_cross
eb0b5b02-374c-4bae-8a81-c2bcdc7841e0,3857300,Argentina,Saudi Arabia,Nicolás Alejandro Tagliafico,2,62,47,116.1,37.2,4.39,0.63619345,Saved,0,Open Play,Other,False,False,From Corner,120.0,0.1,Pass,12,4,4,-3.9,35.1,-0.33,,,,central,True,17,8,3.33,0,0,0,6,1,6,119.4,39.6,0.55,0.37,other
bfb9d0d0-5828-4209-9824-c1e973b8995f,3857300,Argentina,Saudi Arabia,Lautaro Javier Martínez,2,68,35,116.5,31.1,8.74,0.077176735,Off T,0,Open Play,Head,False,True,From Corner,120.0,0.1,Pass,1,1,0,-3.5,30.3,-3.5,cutback,120.0,0.1,wide,True,18,11,0.92,1,1,2,11,1,5,119.0,39.5,0.91,0.46,cutback
c9eff299-b8d3-4929-b625-8d918de42284,3857300,Argentina,Saudi Arabia,Ángel Fabián Di María Hernández,2,71,54,111.4,54.4,15.34,0.0639515,Saved,0,Open Play,Right Foot,False,False,From Throw In,69.1,80.0,Pass,40,11,11,42.3,48.0,1.06,through_ball,94.8,40.6,central,True,15,8,2.06,0,0,1,6,1,4,118.1,43.3,1.74,3.02,central_penetration
770efb1f-3bc8-4381-bac6-a920a9878aa7,3857300,Argentina,Saudi Arabia,Ángel Fabián Di María Hernández,2,73,37,86.7,57.3,34.31,0.015201165,Blocked,0,Open Play,Left Foot,False,False,From Throw In,110.4,0.1,Pass,47,7,8,-23.7,3.5,-0.5,other,75.1,66.0,wide,True,17,10,2.66,0,0,1,2,2,0,104.8,49.6,13.9,8.78,other
64cb4ef6-2e17-4a8f-98e2-6166aba06b6c,3857300,Argentina,Saudi Arabia,Enzo Fernandez,2,75,19,108.2,39.6,10.8,0.036932193,Off T,0,Open Play,Head,False,False,From Corner,120.0,0.1,Pass,2,1,0,-11.8,28.1,-5.9,cutback,120.0,0.1,wide,True,19,11,1.24,0,1,3,11,3,5,119.6,40.1,0.37,0.09,cutback
64e98afa-c394-42f2-b191-1dc255c886f5,3857300,Argentina,Saudi Arabia,Lionel Andrés Messi Cuccittini,2,79,58,92.8,47.1,25.71,0.056788407,Off T,0,Free Kick,Left Foot,False,False,From Free Kick,92.8,47.1,Shot,0,0,0,0.0,0.0,,,,,central,True,20,11,8.14,0,0,0,8,3,1,119.3,39.6,0.64,0.37,set_piece
6cc65765-9ac9-4604-8875-6547b2ad14d4,3857300,Argentina,Saudi Arabia,Lionel Andrés Messi Cuccittini,2,83,31,113.6,32.2,9.23,0.077553175,Saved,0,Open Play,Head,False,False,Regular Play,26.8,14.1,Pass,37,9,9,86.8,86.6,2.35,cross,99.1,65.8,wide,True,9,5,1.36,0,1,1,5,1,3,119.1,38.1,0.82,1.74,wide_cross
c9b280a8-1525-4aee-8494-096e30768667,3857300,Argentina,Saudi Arabia,Nicolás Hernán Otamendi,2,90,34,109.5,37.8,9.81,0.048093256,Wayward,0,Open Play,Head,False,True,From Corner,120.0,0.1,Pass,1,1,0,-10.5,29.2,-10.5,cutback,120.0,0.1,wide,True,19,11,0.84,1,1,2,10,3,5,119.4,40.0,0.55,0.0,cutback
7c0424dd-72c7-4393-af7d-6ff52e56c608,3857300,Argentina,Saudi Arabia,Julián Álvarez,2,100,3,112.5,33.2,9.26,0.061390053,Saved,0,Open Play,Head,False,True,From Corner,120.0,0.1,Pass,12,2,1,-7.5,29.8,-0.62,cross,87.5,69.5,wide,True,12,8,0.83,1,1,1,8,1,4,118.2,37.7,1.65,2.1,wide_cross
0a7ad118-6c7e-48d9-9567-e3ccf2572d8f,3857299,South Korea,Ghana,Gue-Sung Cho,1,3,49,111.9,44.7,8.56,0.09163986,Blocked,0,Open Play,Left Foot,True,True,Regular Play,21.7,37.2,Pass,15,5,4,90.2,89.0,6.01,cross,114.7,56.6,half_space,True,15,9,0.95,1,2,3,7,2,2,118.4,43.7,1.46,3.38,wide_cross
63df3171-a209-4ce8-8a45-069cc7ce977b,3857299,South Korea,Ghana,Woo-Yeong Jeong,1,7,14,96.7,49.1,22.87,0.03008143,Blocked,0,Open Play,Right Foot,False,False,From Corner,120.0,0.1,Pass,5,1,2,-23.3,14.9,-4.66,,,,central,True,18,11,2.55,0,0,1,10,4,4,117.6,40.2,2.19,0.18,other
ef6accb7-1ca3-46b0-9ba9-9c1f3fee82aa,3857299,South Korea,Ghana,Min Jae Kim,1,7,49,114.5,47.9,8.8,0.059008703,Wayward,0,Open Play,Head,False,False,From Corner,120.0,80.0,Pass,1,1,0,-5.5,30.4,-5.5,cutback,120.0,80.0,wide,True,18,11,1.69,0,1,1,11,2,4,119.0,41.2,0.91,1.1,cutback
48e811c5-297c-4215-ba03-6eeaf12092c4,3857299,South Korea,Ghana,In-Beom Hwang,1,7,54,95.7,54.9,26.06,0.019586006,Blocked,0,Open Play,Right Foot,False,False,From Corner,120.0,80.0,Pass,6,1,1,-24.3,11.5,-4.05,,,,half_space,True,20,11,6.79,0,0,0,9,3,7,118.5,40.7,1.37,0.64,other
68826d2d-5f3a-475f-9c22-dcac57cc973a,3857299,South Korea,Ghana,Gue-Sung Cho,1,17,10,115.4,30.4,9.73,0.055939306,Blocked,0,Open Play,Head,False,False,From Corner,120.0,0.1,Pass,1,1,0,-4.6,29.3,-4.6,cutback,120.0,0.1,wide,True,18,11,1.33,0,1,1,11,1,4,119.2,38.1,0.73,1.74,cutback
5c00500d-0493-404e-93dc-b05b6beb88d6,3857299,Ghana,South Korea,Mohamed Salisu,1,23,43,115.5,37.9,4.54,0.4040968,Goal,1,Open Play,Left Foot,True,False,From Free Kick,92.9,2.9,Pass,2,0,0,22.6,41.0,11.3,,,,central,True,17,11,1.49,0,1,3,10,1,4,118.7,38.5,1.19,1.37,other
0fcd16e1-49bb-45f6-9cd6-90db37fc3cdc,3857299,Ghana,South Korea,Mohammed Kudus,1,33,49,113.1,41.8,6.52,0.20083603,Goal,1,Open Play,Head,False,False,From Goal Kick,7.0,44.1,Pass,94,31,27,106.1,105.9,1.13,cross,90.9,10.7,wide,True,14,8,1.19,0,1,2,6,1,3,118.6,40.8,1.28,0.73,wide_cross
a413b677-d8dd-433b-b63c-b9f430ac398f,3857299,South Korea,Ghana,Woo-Young Jung,1,44,49,100.6,20.0,25.48,0.010946972,Off T,0,Open Play,Right Foot,False,False,From Throw In,105.1,0.1,Pass,97,28,31,-4.5,14.7,-0.05,cutback,114.7,2.8,wide,True,13,11,2.68,0,0,1,10,1,4,118.9,39.7,1.01,0.27,cutback
5af663a8-2568-4c76-9d07-73947450bb72,3857299,Ghana,South Korea,Thomas Teye Partey,1,49,30,118.3,36.2,3.81,0.21468838,Off T,0,Open Play,Head,False,True,From Corner,120.0,0.1,Pass,2,1,0,-1.7,35.7,-0.85,cutback,120.0,0.1,wide,True,16,10,0.94,1,4,5,10,1,4,119.0,37.1,0.91,2.65,cutback
a70147ae-4681-4c1a-b321-1bb3351dac7d,3857299,Ghana,South Korea,Tariq Lamptey,2,49,38,104.8,52.1,17.77,0.07450179,Off T,0,Open Play,Left Foot,False,False,From Throw In,69.1,80.0,Pass,60,16,18,35.7,45.3,0.6,,,,half_space,True,14,8,1.65,0,1,2,7,1,3,118.1,41.8,1.74,1.65,slow_possession
2ae2708d-eacc-4b5c-88b6-6af78a8fb7c5,3857299,South Korea,Ghana,Gue-Sung Cho,2,52,3,111.6,36.7,8.25,0.07677545,Saved,0,Open Play,Head,False,False,From Throw In,108.9,0.1,Pass,13,8,6,2.7,32.4,0.21,cross,110.4,5.8,wide,True,13,8,1.65,0,2,2,7,1,3,119.1,37.7,0.82,2.1,wide_cross
96265fa7-2689-4ba5-bfe3-781c93b4ee60,3857299,South Korea,Ghana,Gue-Sung Cho,2,57,19,112.6,38.4,6.92,0.23484395,Goal,1,Open Play,Head,False,False,Regular Play,16.8,6.3,Pass,28,6,6,95.8,101.0,3.42,cross,101.6,5.2,wide,True,12,8,0.91,1,1,1,3,1,1,118.7,39.1,1.19,0.82,wide_cross
2345dd7d-8990-4f6a-abaf-f93463247f7e,3857299,South Korea,Ghana,Gue-Sung Cho,2,60,7,115.5,43.7,5.33,0.16237147,Goal,1,Open Play,Head,False,True,From Throw In,76.4,0.1,Pass,29,8,6,39.1,53.3,1.35,cross,117.9,14.0,wide,True,14,9,0.86,1,2,3,8,2,3,119.4,41.6,0.55,1.46,wide_cross
9d2721df-3127-484a-baa3-99140a5f540b,3857299,Ghana,South Korea,Iñaki Williams Arthuer,2,67,50,109.2,32.5,12.02,0.10557394,Wayward,0,Open Play,Right Foot,True,False,From Free Kick,50.6,61.6,Pass,20,8,7,58.6,59.5,2.93,cross,111.0,13.9,wide,True,13,8,2.86,0,0,1,7,2,2,118.5,37.1,1.37,2.65,wide_cross
483f71ea-2bd4-4de1-8e0e-026bff459fb8,3857299,Ghana,South Korea,Mohammed Kudus,2,67,52,108.4,48.6,13.2,0.15416233,Goal,1,Open Play,Left Foot,True,False,From Free Kick,50.6,61.6,Pass,22,8,7,57.8,58.2,2.63,,,,central,True,12,7,3.84,0,0,0,7,2,2,117.7,41.7,2.1,1.55,slow_possession
c9c496ca-6f87-41f1-8bfa-bffaf64a3b8e,3857299,South Korea,Ghana,Kang-In Lee,2,74,34,90.9,45.4,27.06,0.034794893,Saved,0,Free Kick,Left Foot,False,False,From Free Kick,90.9,45.4,Shot,0,0,0,0.0,0.0,,,,,central,True,19,11,6.83,0,0,0,2,3,0,119.1,39.8,0.82,0.18,set_piece
0337c5e5-aaeb-4704-a6c6-35590a5cb9a0,3857299,South Korea,Ghana,Heung-Min Son,2,75,15,110.9,29.2,12.91,0.065267496,Blocked,0,Open Play,Right Foot,False,False,From Corner,120.0,80.0,Pass,10,1,2,-9.1,25.9,-0.91,central_pass,104.5,36.8,central,True,14,9,1.57,0,1,2,9,2,3,118.8,38.0,1.1,1.83,central_penetration
ac9db281-af11-4d8c-b1a4-262997862862,3857299,South Korea,Ghana,Kang-In Lee,2,75,38,114.2,56.1,15.65,0.011154885,Blocked,0,Open Play,Left Foot,False,False,From Corner,120.0,80.0,Pass,33,7,6,-5.8,22.9,-0.18,central_pass,102.9,58.6,half_space,True,14,8,1.64,0,1,1,8,1,4,118.7,44.0,1.19,3.66,central_penetration
5ca72f53-464c-486a-960f-49ed897eab56,3857299,South Korea,Ghana,Jin-Su Kim,2,75,40,112.0,30.1,11.64,0.19109753,Blocked,0,Open Play,Left Foot,True,False,From Corner,120.0,80.0,Pass,35,7,6,-8.0,27.3,-0.23,,,,central,True,11,6,4.81,0,0,0,6,1,4,118.2,38.1,1.65,1.74,other
711ca1dd-14b6-46cc-a662-9b466102981f,3857299,Ghana,South Korea,Salis Abdul Samed,2,82,30,96.1,40.1,21.85,0.026676558,Off T,0,Open Play,Right Foot,True,False,From Corner,120.0,80.0,Pass,2,0,0,-23.9,16.1,-11.95,,,,central,True,18,11,4.99,0,0,0,9,4,5,119.2,39.9,0.73,0.09,other
5fbdbb84-3a38-48dc-b558-0e3fd73dd31e,3857299,South Korea,Ghana,Jin-Su Kim,2,83,16,107.7,23.5,18.82,0.03964235,Off T,0,Open Play,Left Foot,False,False,From Goal Kick,7.0,44.1,Pass,27,7,6,100.7,92.5,3.73,,,,half_space,True,14,9,6.22,0,0,0,8,1,4,118.6,36.5,1.28,3.2,other
cdc5580c-1a34-4ef3-b8e5-3378d4515a80,3857299,South Korea,Ghana,Jin-Su Kim,2,85,36,112.0,33.2,9.6,0.054534186,Wayward,0,Open Play,Head,False,True,From Free Kick,37.5,75.6,Pass,27,9,6,74.5,79.4,2.76,cross,94.3,76.5,wide,True,10,7,0.9,1,1,1,7,1,3,118.7,38.0,1.19,1.83,wide_cross
f8a8b00d-6a42-40fc-9548-95c6f9fae34d,3857299,South Korea,Ghana,Heung-Min Son,2,90,10,109.6,28.5,14.18,0.060233038,Blocked,0,Open Play,Right Foot,False,False,From Corner,120.0,80.0,Pass,24,5,3,-10.4,24.5,-0.43,cross,111.3,74.8,wide,True,15,9,1.37,0,1,1,9,4,5,118.8,37.5,1.1,2.29,wide_cross
df62858c-cec5-41e8-a76c-30125e24472c,3857299,South Korea,Ghana,Young-Gwon Kim,2,90,13,103.6,37.6,15.16,0.064945966,Blocked,0,Open Play,Left Foot,False,False,From Corner,120.0,80.0,Pass,27,5,4,-16.4,23.4,-0.61,,,,central,True,16,9,2.17,0,0,1,9,5,6,116.5,38.7,3.2,1.19,other
471a0a82-25bc-4c8a-92f3-ac88f73ce9cf,3857299,South Korea,Ghana,Sang-Ho Na,2,90,53,113.0,49.3,10.64,0.05996953,Saved,0,Open Play,Head,False,True,From Corner,120.0,80.0,Pass,67,17,13,-7.0,28.4,-0.1,cross,116.8,24.1,half_space,True,12,8,0.82,1,3,3,8,1,3,118.8,43.0,1.1,2.74,wide_cross
046008c5-c6f8-47b9-960d-3f434171d7c4,3857299,South Korea,Ghana,Gue-Sung Cho,2,93,56,111.6,23.1,17.26,0.014336902,Saved,0,Open Play,Left Foot,True,False,From Corner,120.0,0.1,Pass,37,9,8,-8.4,21.0,-0.23,central_pass,98.0,18.3,half_space,True,16,10,1.42,0,1,1,7,1,3,118.8,35.8,1.1,3.84,central_penetration
feaa29d5-d856-4615-95a3-b1ec96ca52a7,3857299,South Korea,Ghana,Kang-In Lee,2,99,45,98.5,56.8,24.95,0.025138553,Off T,0,Open Play,Left Foot,False,False,From Throw In,110.6,0.1,Pass,10,3,2,-12.1,13.7,-1.21,,,,half_space,True,13,11,2.77,0,0,1,8,2,6,118.8,38.8,1.1,1.1,other
91980412-72e0-4c2f-a6a4-a71f3df0160c,3857299,South Korea,Ghana,Kyung-Won Kwon,2,100,49,83.8,54.1,35.52,0.005484339,Blocked,0,Open Play,Left Foot,False,False,Regular Play,44.0,36.0,Pass,20,5,4,39.8,37.3,1.99,central_pass,67.3,23.9,half_space,True,12,11,1.93,0,1,1,6,2,4,118.9,41.2,1.01,1.1,central_penetration
fd9914e2-818e-4ec3-a50f-eed48b555d6c,3857293,Ghana,Uruguay,Jordan Ayew,1,15,0,101.8,36.6,16.93,0.07146578,Saved,0,Open Play,Right Foot,False,True,From Throw In,45.3,0.1,Pass,13,3,3,56.5,66.2,4.35,central_pass,80.3,56.0,half_space,True,13,9,1.31,0,1,2,6,1,2,118.0,39.9,1.83,0.09,central_penetration
7e4974ae-87a0-4e07-9b66-8bc81c183b3b,3857293,Uruguay,Ghana,Darwin Gabriel Núñez Ribeiro,1,22,15,106.8,29.0,15.71,0.15781382,Blocked,0,Open Play,Right Foot,True,False,Regular Play,42.5,74.7,Pass,12,4,1,64.3,67.7,5.36,through_ball,81.2,30.8,central,True,10,7,2.23,0,0,1,3,1,0,108.8,30.4,10.24,8.78,fast_counter
